label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
K,0.70704,0.841827,1e-06,0.65932,0.782819,-0.010595,0.634259,0.697956,-0.008599,0.639592,0.622216,-0.00864,0.649807,0.568984,-0.007036,0.63241,0.656921,0.013578,0.620421,0.563575,0.008444,0.61679,0.51121,0.005295,0.613813,0.46206,0.00364,0.661154,0.653593,0.01206,0.671315,0.558332,-0.000115,0.68125,0.497135,-0.007949,0.689687,0.44447,-0.010119,0.688671,0.664691,0.00715,0.701688,0.615755,-0.016652,0.701692,0.681403,-0.019844,0.700445,0.731481,-0.012856,0.714939,0.678731,0.001432,0.723488,0.632226,-0.016965,0.719824,0.676017,-0.016155,0.716022,0.715256,-0.010028
K,0.705428,0.84183,1e-06,0.657763,0.783497,-0.010547,0.633355,0.700249,-0.009456,0.638542,0.624574,-0.01036,0.64791,0.568994,-0.009579,0.632027,0.653763,0.01245,0.620047,0.561725,0.007347,0.616302,0.510606,0.004382,0.613048,0.462413,0.002836,0.660524,0.650397,0.010656,0.670823,0.555526,-0.001094,0.680622,0.496129,-0.008634,0.688779,0.444167,-0.010773,0.687968,0.662453,0.005634,0.701283,0.614803,-0.017616,0.700613,0.682051,-0.020087,0.698801,0.731812,-0.012848,0.714165,0.678185,-0.000187,0.722493,0.631952,-0.01816,0.718386,0.676815,-0.016697,0.713758,0.715799,-0.010206
K,0.703992,0.841072,1e-06,0.656413,0.780766,-0.010413,0.632531,0.697841,-0.008188,0.63786,0.622073,-0.008123,0.646877,0.56712,-0.006429,0.631987,0.653948,0.015763,0.619744,0.56182,0.011345,0.61614,0.510589,0.008568,0.612995,0.462536,0.007155,0.660318,0.650305,0.01429,0.670883,0.554589,0.00303,0.680717,0.493948,-0.004788,0.689176,0.442199,-0.007003,0.687244,0.662116,0.009294,0.69945,0.613402,-0.014109,0.69857,0.678776,-0.017829,0.697463,0.728494,-0.011218,0.713083,0.677475,0.00351,0.720845,0.631823,-0.014916,0.716559,0.675687,-0.014563,0.712944,0.714653,-0.008731
K,0.703137,0.841902,1e-06,0.656109,0.780923,-0.010041,0.632294,0.69719,-0.007268,0.637868,0.622451,-0.00653,0.647248,0.568749,-0.00407,0.631398,0.655418,0.016002,0.619598,0.562071,0.012239,0.616308,0.510923,0.010023,0.613347,0.463053,0.008982,0.659423,0.651026,0.014748,0.670077,0.554957,0.00394,0.68012,0.494148,-0.003759,0.688498,0.441874,-0.005845,0.686172,0.662317,0.01012,0.698782,0.613886,-0.012633,0.698306,0.678045,-0.016234,0.697117,0.726959,-0.009607,0.712031,0.67741,0.004751,0.720215,0.631287,-0.013246,0.716867,0.674694,-0.012748,0.713887,0.713129,-0.00681
K,0.70319,0.841436,1e-06,0.655723,0.781309,-0.010125,0.631718,0.697262,-0.007751,0.637837,0.622802,-0.00738,0.647839,0.569665,-0.005368,0.630865,0.653841,0.014524,0.619011,0.561712,0.010139,0.615744,0.510832,0.007477,0.612935,0.46308,0.006114,0.659059,0.649457,0.013048,0.669497,0.554216,0.001921,0.679615,0.493639,-0.005621,0.688193,0.441768,-0.00767,0.685966,0.661365,0.008252,0.698332,0.61227,-0.014626,0.698004,0.676193,-0.017791,0.697072,0.72536,-0.010988,0.711945,0.677765,0.002674,0.720446,0.630753,-0.015527,0.717041,0.674322,-0.014826,0.714,0.713367,-0.008789
K,0.703276,0.840552,1e-06,0.655772,0.779633,-0.010834,0.632006,0.695892,-0.008497,0.63799,0.621559,-0.00804,0.647324,0.568639,-0.005856,0.631034,0.65475,0.014608,0.619026,0.561587,0.0105,0.615634,0.510363,0.008118,0.612707,0.462408,0.006954,0.659152,0.650494,0.013641,0.66969,0.554679,0.002887,0.679514,0.49374,-0.004455,0.687938,0.44214,-0.006461,0.685772,0.661947,0.009191,0.698444,0.611703,-0.01337,0.698308,0.674976,-0.016867,0.697509,0.724077,-0.010361,0.711324,0.677243,0.003859,0.720071,0.630771,-0.014228,0.716987,0.672522,-0.014164,0.714382,0.710234,-0.008662
K,0.703784,0.840483,1e-06,0.655505,0.779199,-0.009702,0.631497,0.69559,-0.007007,0.637649,0.621112,-0.006613,0.648237,0.56915,-0.004577,0.631086,0.655669,0.015672,0.619219,0.56211,0.011032,0.61591,0.510381,0.008056,0.613167,0.461503,0.006476,0.659364,0.651732,0.013961,0.669858,0.557109,0.002414,0.679946,0.495803,-0.005381,0.688665,0.443381,-0.007655,0.686214,0.663123,0.008834,0.698251,0.61217,-0.014304,0.6983,0.676942,-0.017495,0.697964,0.727942,-0.010609,0.71189,0.678548,0.002877,0.720319,0.630431,-0.015389,0.717055,0.67258,-0.014937,0.714484,0.711853,-0.009053
K,0.703499,0.839581,1e-06,0.656286,0.781172,-0.010191,0.63209,0.696686,-0.008483,0.63797,0.622111,-0.008875,0.647619,0.569446,-0.007745,0.631693,0.651162,0.012756,0.619693,0.559411,0.007726,0.616093,0.50914,0.004895,0.613164,0.461597,0.003501,0.660018,0.648058,0.010914,0.670587,0.554147,-0.000711,0.68006,0.494802,-0.007961,0.688406,0.442624,-0.009782,0.686878,0.660927,0.005847,0.698624,0.612064,-0.017264,0.698482,0.678134,-0.019438,0.698505,0.72762,-0.011939,0.712586,0.678627,-3.6e-05,0.720654,0.631596,-0.018154,0.717332,0.676274,-0.016651,0.715144,0.715344,-0.009993
K,0.706035,0.842678,1e-06,0.657157,0.780529,-0.009236,0.632809,0.696347,-0.005899,0.6381,0.620274,-0.005057,0.647998,0.568138,-0.002649,0.632337,0.656061,0.017629,0.620383,0.563258,0.013334,0.61709,0.511577,0.010557,0.614275,0.462538,0.009076,0.660559,0.652859,0.015689,0.671327,0.556427,0.004432,0.681011,0.495616,-0.003244,0.689302,0.443257,-0.005332,0.687483,0.665028,0.010245,0.698237,0.612758,-0.01377,0.697971,0.679297,-0.017304,0.697927,0.730755,-0.010275,0.714021,0.681506,0.004119,0.721531,0.632635,-0.015349,0.717818,0.677283,-0.015219,0.715031,0.718225,-0.009252
K,0.704883,0.845706,1e-06,0.657007,0.7894,-0.010445,0.632256,0.707276,-0.009932,0.638328,0.630333,-0.011686,0.649888,0.576628,-0.012144,0.631665,0.656925,0.010641,0.620007,0.565889,0.003706,0.616796,0.513787,-0.000448,0.614288,0.464885,-0.002681,0.660185,0.654861,0.008219,0.671773,0.558686,-0.005227,0.681634,0.498268,-0.013136,0.690454,0.445872,-0.015283,0.687495,0.668256,0.002634,0.698875,0.619015,-0.022397,0.697655,0.686145,-0.024754,0.697278,0.736095,-0.017041,0.714186,0.686721,-0.003711,0.721399,0.640452,-0.023412,0.717176,0.685773,-0.02204,0.714098,0.72572,-0.015186
K,0.705213,0.849034,1e-06,0.656803,0.787955,-0.00942,0.632644,0.704829,-0.006598,0.63876,0.630727,-0.006073,0.650216,0.579439,-0.003973,0.631327,0.661922,0.015666,0.619216,0.568932,0.010582,0.61601,0.516061,0.007326,0.613518,0.466472,0.005628,0.659639,0.659268,0.013754,0.670925,0.562571,0.001746,0.681272,0.499898,-0.006431,0.690271,0.446425,-0.008841,0.68656,0.671167,0.008463,0.69937,0.619724,-0.015827,0.699043,0.685574,-0.019843,0.698669,0.737202,-0.013157,0.712387,0.686731,0.002491,0.720618,0.639621,-0.017286,0.717672,0.683954,-0.0176,0.715423,0.72465,-0.011912
K,0.702925,0.849976,1e-06,0.655521,0.788233,-0.009811,0.631635,0.704432,-0.007612,0.638633,0.630387,-0.007604,0.650396,0.579238,-0.005991,0.631248,0.659734,0.013929,0.619012,0.566444,0.009198,0.615554,0.514864,0.006355,0.612762,0.466412,0.004776,0.659464,0.65627,0.012099,0.670646,0.561234,0.000281,0.680871,0.499137,-0.00757,0.690044,0.445667,-0.009865,0.686515,0.669331,0.007025,0.698587,0.619482,-0.016322,0.698133,0.68544,-0.019525,0.698031,0.73679,-0.012643,0.712307,0.686917,0.001163,0.720233,0.639587,-0.017736,0.717013,0.682587,-0.017499,0.714949,0.722027,-0.011647
K,0.703141,0.850209,1e-06,0.656041,0.788963,-0.009922,0.632136,0.705263,-0.007552,0.638392,0.631317,-0.007363,0.649331,0.578857,-0.005513,0.630817,0.661702,0.014685,0.619414,0.568453,0.009552,0.616424,0.516344,0.006392,0.613986,0.467055,0.004697,0.658851,0.658635,0.012931,0.669783,0.563205,0.000653,0.680729,0.50135,-0.007342,0.69008,0.447073,-0.009606,0.685687,0.670616,0.007843,0.698027,0.618937,-0.016297,0.698053,0.685197,-0.019277,0.697718,0.73614,-0.011968,0.711596,0.686613,0.001979,0.719879,0.63892,-0.017209,0.716813,0.682829,-0.016623,0.714257,0.722198,-0.010423
K,0.704062,0.849764,1e-06,0.655722,0.789744,-0.01036,0.631138,0.703932,-0.007473,0.637316,0.628763,-0.006603,0.648979,0.577257,-0.004035,0.630414,0.659261,0.014923,0.61813,0.566825,0.010408,0.615054,0.515,0.007594,0.612572,0.466158,0.006089,0.658676,0.656667,0.013563,0.669309,0.562403,0.002014,0.679822,0.500672,-0.005599,0.689221,0.447133,-0.007641,0.68555,0.669667,0.00874,0.697994,0.619562,-0.014908,0.697456,0.685149,-0.018464,0.697137,0.73604,-0.011636,0.71139,0.686459,0.003078,0.72006,0.63925,-0.016273,0.716593,0.682366,-0.01652,0.71413,0.721922,-0.010918
K,0.703101,0.850321,1e-06,0.655503,0.788543,-0.00979,0.631521,0.704277,-0.007578,0.637527,0.630084,-0.007577,0.649122,0.578628,-0.005931,0.631194,0.6632,0.013817,0.618749,0.568365,0.008578,0.615165,0.515848,0.005555,0.61259,0.466715,0.004012,0.659,0.66007,0.012117,0.669755,0.562851,9.8e-05,0.680151,0.501262,-0.007418,0.689528,0.446465,-0.009437,0.685835,0.67143,0.00718,0.697686,0.617795,-0.015827,0.697121,0.684799,-0.017707,0.697139,0.735696,-0.010026,0.711802,0.687548,0.001353,0.719697,0.639606,-0.01661,0.715798,0.683616,-0.015247,0.713345,0.722695,-0.00872
K,0.70159,0.848739,1e-06,0.654593,0.788803,-0.010339,0.630443,0.703708,-0.008352,0.637094,0.629634,-0.008301,0.648118,0.57794,-0.006579,0.629675,0.660654,0.012345,0.617694,0.566309,0.006954,0.614436,0.514418,0.003885,0.61188,0.465481,0.002246,0.657695,0.656865,0.010698,0.668066,0.561398,-0.001767,0.678659,0.500488,-0.009311,0.687949,0.44628,-0.011231,0.684685,0.668678,0.005849,0.697333,0.616942,-0.017626,0.697492,0.684136,-0.019342,0.697167,0.734398,-0.011444,0.710655,0.685074,0.000102,0.719115,0.637272,-0.018398,0.716022,0.681827,-0.016915,0.713645,0.720218,-0.010212
K,0.701908,0.848573,1e-06,0.654821,0.78849,-0.010135,0.630878,0.70425,-0.008785,0.636754,0.628938,-0.009558,0.646826,0.575869,-0.008657,0.629473,0.660057,0.011908,0.617842,0.565944,0.005965,0.614455,0.514214,0.002456,0.611703,0.46513,0.000585,0.657608,0.656825,0.009893,0.668243,0.561571,-0.002988,0.679039,0.499924,-0.010868,0.688376,0.446032,-0.013116,0.684696,0.668899,0.004752,0.696663,0.618147,-0.019191,0.696944,0.684042,-0.021194,0.69681,0.735052,-0.013439,0.710786,0.685431,-0.001236,0.718995,0.636301,-0.019804,0.715907,0.679655,-0.018187,0.713402,0.719373,-0.011383
K,0.701609,0.847037,1e-06,0.654047,0.787914,-0.010206,0.630128,0.704121,-0.009122,0.635899,0.628674,-0.010133,0.646037,0.574477,-0.009421,0.629063,0.658353,0.011486,0.61735,0.564489,0.00591,0.613795,0.513228,0.002904,0.610762,0.464668,0.001438,0.657193,0.655047,0.009542,0.668152,0.559832,-0.003102,0.678634,0.498897,-0.010634,0.687619,0.445972,-0.01257,0.684202,0.667147,0.004505,0.696045,0.619503,-0.019338,0.696188,0.686241,-0.021275,0.695818,0.736878,-0.013387,0.710181,0.68345,-0.001336,0.718177,0.635274,-0.019397,0.714939,0.678904,-0.017446,0.712132,0.718089,-0.010452
K,0.701934,0.846936,1e-06,0.654368,0.788753,-0.010425,0.62976,0.704421,-0.008669,0.63513,0.629678,-0.008837,0.645331,0.57667,-0.007397,0.628695,0.65914,0.011937,0.616951,0.565639,0.006454,0.613396,0.513589,0.003363,0.610425,0.464602,0.001796,0.656551,0.655898,0.010299,0.667364,0.559891,-0.002001,0.678031,0.49818,-0.009486,0.687439,0.444944,-0.011449,0.68315,0.66745,0.005482,0.695493,0.617269,-0.018145,0.696216,0.682666,-0.020359,0.696588,0.732555,-0.012795,0.708962,0.682796,-0.000191,0.716802,0.635212,-0.018707,0.714901,0.678749,-0.017404,0.713879,0.716917,-0.01087
K,0.700021,0.846252,1e-06,0.652873,0.787489,-0.009587,0.629112,0.703763,-0.007977,0.635084,0.629585,-0.008526,0.646589,0.578439,-0.007492,0.628724,0.657741,0.011798,0.616703,0.564336,0.006162,0.612913,0.512776,0.002961,0.609931,0.464287,0.001275,0.656876,0.655522,0.009618,0.667423,0.560146,-0.0029,0.677724,0.499175,-0.010613,0.686817,0.445538,-0.012846,0.68377,0.667974,0.004443,0.695937,0.617759,-0.01901,0.695749,0.683595,-0.021022,0.695701,0.73485,-0.013446,0.709203,0.684589,-0.001534,0.717095,0.636408,-0.019765,0.714389,0.67895,-0.018255,0.712797,0.717983,-0.011635
K,0.700346,0.846694,1e-06,0.65294,0.787335,-0.009502,0.629295,0.703115,-0.00724,0.635229,0.628639,-0.007033,0.645229,0.576423,-0.005153,0.628027,0.658761,0.013373,0.616716,0.565381,0.008154,0.613254,0.513426,0.004955,0.610612,0.464379,0.003218,0.656246,0.65587,0.011468,0.667074,0.561559,-0.000712,0.677704,0.500262,-0.008674,0.687195,0.447005,-0.011165,0.68314,0.667425,0.00647,0.695698,0.616902,-0.017019,0.695811,0.682563,-0.019438,0.69575,0.734091,-0.012133,0.708879,0.682689,0.000701,0.716684,0.635228,-0.018121,0.714255,0.678577,-0.017132,0.71268,0.717882,-0.010789
K,0.69985,0.845994,1e-06,0.653653,0.788104,-0.009697,0.629876,0.704074,-0.008627,0.635654,0.629313,-0.009639,0.645825,0.576707,-0.00907,0.62784,0.657289,0.010375,0.61649,0.564419,0.004226,0.613081,0.51295,0.000659,0.610281,0.46424,-0.001276,0.655991,0.654627,0.00802,0.666642,0.560496,-0.004809,0.677316,0.499962,-0.012624,0.686582,0.446484,-0.014991,0.683067,0.666963,0.002783,0.695817,0.618146,-0.020816,0.695216,0.684562,-0.022438,0.694248,0.735634,-0.014708,0.70893,0.684244,-0.003243,0.717496,0.636672,-0.021589,0.713958,0.680613,-0.019636,0.710727,0.720504,-0.012722
K,0.700548,0.847218,1e-06,0.653785,0.787474,-0.010442,0.629877,0.703847,-0.008955,0.635703,0.629366,-0.0094,0.64624,0.576409,-0.008126,0.627509,0.659971,0.011804,0.616399,0.566487,0.00625,0.613203,0.514251,0.003022,0.610602,0.464967,0.001346,0.655603,0.65665,0.010292,0.666704,0.561867,-0.002084,0.677191,0.499774,-0.009828,0.686386,0.446373,-0.012072,0.682454,0.66843,0.00563,0.695388,0.619195,-0.018267,0.695476,0.683828,-0.021067,0.695227,0.734726,-0.013863,0.708118,0.684501,0.000166,0.716825,0.637206,-0.01885,0.713941,0.680333,-0.018139,0.711654,0.720321,-0.011932
K,0.722028,0.851615,1e-06,0.678453,0.787287,-0.016748,0.656901,0.694789,-0.019024,0.666899,0.614257,-0.021766,0.679184,0.55381,-0.022547,0.657539,0.647204,0.00379,0.651685,0.549253,-0.00469,0.651744,0.494753,-0.010229,0.651819,0.441449,-0.013944,0.687692,0.648917,0.004373,0.704347,0.557072,-0.010948,0.719502,0.499852,-0.019886,0.732295,0.443987,-0.0232,0.71558,0.663579,0.001524,0.731149,0.618382,-0.022927,0.725448,0.687755,-0.022966,0.720696,0.734399,-0.014595,0.742444,0.679675,-0.002874,0.750954,0.639759,-0.021295,0.74527,0.686929,-0.018513,0.741474,0.719272,-0.011348
K,0.722101,0.855395,1e-06,0.679376,0.79178,-0.017218,0.657842,0.700098,-0.019368,0.667086,0.620194,-0.021896,0.678631,0.558429,-0.022274,0.65905,0.648019,0.005312,0.653381,0.549993,-0.001954,0.653176,0.496924,-0.006542,0.652856,0.444757,-0.009709,0.688657,0.649202,0.006462,0.705847,0.558324,-0.008105,0.720945,0.501627,-0.01694,0.733318,0.446781,-0.020242,0.71587,0.664289,0.004013,0.732728,0.621642,-0.020429,0.726887,0.691603,-0.021466,0.720893,0.738831,-0.013708,0.74205,0.680227,5.6e-05,0.751721,0.640468,-0.018952,0.746273,0.68863,-0.017251,0.741084,0.722033,-0.010807
K,0.72233,0.856142,1e-06,0.679297,0.791959,-0.016826,0.657764,0.70069,-0.018986,0.667263,0.62136,-0.021622,0.679004,0.560091,-0.022068,0.658833,0.64849,0.005108,0.653061,0.54995,-0.002299,0.652941,0.496283,-0.007038,0.652898,0.443527,-0.010346,0.688555,0.649938,0.00605,0.70582,0.558964,-0.008586,0.720729,0.502117,-0.017384,0.732906,0.447152,-0.020802,0.715871,0.665049,0.003446,0.73304,0.619345,-0.020932,0.727697,0.689315,-0.021582,0.721889,0.73707,-0.013658,0.742089,0.681108,-0.000667,0.752223,0.638692,-0.019546,0.747361,0.685799,-0.01763,0.742453,0.718859,-0.011107
K,0.722496,0.855187,1e-06,0.679274,0.791817,-0.016168,0.657427,0.70111,-0.018439,0.666482,0.62105,-0.02135,0.678308,0.559891,-0.022103,0.658379,0.648886,0.00438,0.652905,0.550525,-0.003608,0.652871,0.496581,-0.008599,0.652934,0.443546,-0.011885,0.688474,0.649561,0.004933,0.705574,0.559404,-0.010181,0.720344,0.501992,-0.019056,0.73265,0.446715,-0.022454,0.716157,0.664064,0.002097,0.73352,0.622145,-0.022196,0.728421,0.691211,-0.022634,0.723377,0.738933,-0.014491,0.742468,0.679702,-0.002216,0.752656,0.638088,-0.020403,0.748069,0.683638,-0.017972,0.743973,0.716285,-0.011098
K,0.722751,0.854935,1e-06,0.67926,0.791431,-0.015575,0.657432,0.701034,-0.017306,0.666408,0.620186,-0.019785,0.678917,0.559235,-0.020133,0.658432,0.650631,0.005643,0.652586,0.551884,-0.001736,0.652537,0.497524,-0.006345,0.652651,0.444063,-0.009387,0.688264,0.650737,0.006211,0.705254,0.559943,-0.008211,0.719845,0.502362,-0.016745,0.731866,0.447221,-0.019991,0.715646,0.664486,0.003392,0.73324,0.620495,-0.02062,0.728359,0.68988,-0.021134,0.723483,0.738844,-0.013027,0.741808,0.679428,-0.000837,0.752526,0.636228,-0.018897,0.748311,0.681329,-0.01662,0.744467,0.714657,-0.009845
K,0.720981,0.850198,1e-06,0.678475,0.785375,-0.015255,0.657906,0.695384,-0.016228,0.666718,0.615759,-0.017884,0.677581,0.555575,-0.017334,0.657656,0.644412,0.007255,0.65142,0.546875,0.001609,0.651395,0.493839,-0.002035,0.651205,0.441332,-0.004655,0.686988,0.645985,0.007964,0.703954,0.557476,-0.004856,0.719185,0.500737,-0.012979,0.731685,0.446179,-0.016172,0.714152,0.661414,0.005304,0.730797,0.619419,-0.017347,0.726289,0.686617,-0.018379,0.721621,0.733259,-0.011036,0.74006,0.67738,0.001255,0.749564,0.634689,-0.01625,0.745255,0.679526,-0.014365,0.741471,0.712553,-0.008093
K,0.723063,0.851996,1e-06,0.679618,0.789442,-0.016477,0.657081,0.697551,-0.019173,0.666071,0.616266,-0.022492,0.679177,0.553909,-0.023964,0.657677,0.648212,0.003287,0.651675,0.55037,-0.005689,0.651734,0.495826,-0.01145,0.651954,0.441712,-0.015321,0.686973,0.64911,0.003553,0.703608,0.557523,-0.012312,0.718769,0.500897,-0.021288,0.731106,0.445025,-0.024659,0.714349,0.663061,0.000449,0.730155,0.616347,-0.024742,0.725334,0.686629,-0.024532,0.720469,0.733351,-0.015872,0.74113,0.678837,-0.004118,0.749687,0.635288,-0.022916,0.74503,0.683905,-0.01973,0.740891,0.717677,-0.012228
K,0.722795,0.851694,1e-06,0.678894,0.785908,-0.016179,0.657182,0.69551,-0.017085,0.666887,0.6164,-0.018591,0.679378,0.556665,-0.017953,0.656883,0.647463,0.009078,0.651076,0.549839,0.002784,0.651102,0.496162,-0.001838,0.650946,0.442911,-0.005228,0.686627,0.648033,0.010168,0.703538,0.55868,-0.004003,0.718912,0.500291,-0.013492,0.731635,0.443919,-0.01731,0.714322,0.662542,0.007639,0.730612,0.617928,-0.016648,0.72603,0.687585,-0.018351,0.721081,0.735452,-0.010931,0.740953,0.677821,0.003683,0.749778,0.636537,-0.015262,0.745198,0.684204,-0.013889,0.74125,0.71782,-0.007592
K,0.722125,0.85037,1e-06,0.678846,0.784957,-0.015426,0.657124,0.693914,-0.01645,0.666724,0.614897,-0.018297,0.679477,0.556223,-0.018113,0.656807,0.645363,0.007839,0.650997,0.548932,0.001019,0.650924,0.495825,-0.003759,0.650769,0.442779,-0.007232,0.686291,0.646198,0.008373,0.703238,0.558315,-0.00625,0.718439,0.499998,-0.015686,0.731093,0.443507,-0.019508,0.713705,0.660541,0.005446,0.729984,0.617768,-0.019031,0.725322,0.687406,-0.020665,0.720738,0.73609,-0.013245,0.740034,0.676069,0.001134,0.748425,0.636075,-0.017998,0.743543,0.68388,-0.016736,0.739469,0.718941,-0.010534
K,0.721323,0.851317,1e-06,0.678332,0.785113,-0.0154,0.65712,0.693617,-0.016287,0.666629,0.61427,-0.017947,0.679023,0.555786,-0.017566,0.656378,0.645154,0.00841,0.650633,0.549164,0.002028,0.650623,0.496483,-0.002509,0.650719,0.443946,-0.005854,0.686044,0.646215,0.009007,0.702924,0.55829,-0.005292,0.7185,0.499352,-0.014722,0.731892,0.443455,-0.018526,0.713826,0.661417,0.006147,0.729613,0.618427,-0.018457,0.725182,0.68756,-0.02043,0.721097,0.73705,-0.013103,0.740408,0.677734,0.001969,0.748245,0.636554,-0.017683,0.743962,0.684527,-0.016679,0.740817,0.72047,-0.010481
K,0.721583,0.851058,1e-06,0.678708,0.786846,-0.015673,0.656809,0.696044,-0.017213,0.665685,0.616556,-0.019493,0.677503,0.556552,-0.019838,0.656417,0.646571,0.006811,0.650774,0.550407,-0.000758,0.650814,0.497408,-0.006019,0.651089,0.444638,-0.009748,0.686198,0.647234,0.007121,0.702953,0.557507,-0.007994,0.718128,0.499998,-0.017512,0.730983,0.443961,-0.021294,0.71423,0.66195,0.004019,0.730344,0.616432,-0.020773,0.72564,0.685904,-0.021591,0.721067,0.733423,-0.013623,0.741242,0.678325,-0.000463,0.749717,0.635826,-0.019596,0.745142,0.684072,-0.017396,0.741508,0.717939,-0.010509
K,0.722023,0.850522,1e-06,0.678921,0.786766,-0.014811,0.657458,0.694677,-0.015976,0.66657,0.615127,-0.01809,0.678049,0.55629,-0.018304,0.657351,0.646909,0.006532,0.651527,0.549804,-0.000943,0.651496,0.496631,-0.005881,0.651761,0.443953,-0.009288,0.686543,0.647905,0.006341,0.703282,0.557769,-0.008855,0.718744,0.499802,-0.018144,0.731989,0.443868,-0.02168,0.714051,0.662505,0.0029,0.730508,0.617834,-0.021745,0.726053,0.68751,-0.02226,0.721484,0.735556,-0.014088,0.740539,0.678691,-0.001871,0.749726,0.635267,-0.020632,0.745368,0.683319,-0.017967,0.741554,0.718147,-0.010778
K,0.721818,0.850896,1e-06,0.679691,0.786935,-0.016382,0.658503,0.695609,-0.017791,0.667683,0.616161,-0.019857,0.679135,0.555924,-0.019906,0.656977,0.645393,0.007632,0.651503,0.549195,0.000571,0.651699,0.496101,-0.004363,0.651963,0.443488,-0.007805,0.686524,0.646839,0.008437,0.703617,0.557462,-0.006275,0.718828,0.499381,-0.015749,0.73169,0.443263,-0.01946,0.714042,0.661966,0.005647,0.730575,0.618273,-0.019187,0.726085,0.687776,-0.020618,0.721443,0.735108,-0.012923,0.740375,0.678173,0.00144,0.749269,0.636051,-0.017835,0.744819,0.684408,-0.016033,0.740845,0.718778,-0.009373
K,0.722126,0.851736,1e-06,0.679493,0.787942,-0.01516,0.657495,0.695951,-0.016498,0.666253,0.615319,-0.018627,0.679023,0.556369,-0.018848,0.656913,0.645441,0.006532,0.651486,0.549479,-0.000567,0.651653,0.496742,-0.005458,0.651779,0.443981,-0.009045,0.686575,0.646783,0.006641,0.703356,0.558089,-0.008099,0.71845,0.501098,-0.01721,0.730891,0.444949,-0.020872,0.714418,0.66185,0.003474,0.730732,0.61702,-0.02121,0.72582,0.687408,-0.02179,0.720772,0.735701,-0.013704,0.741257,0.678523,-0.001011,0.75038,0.634597,-0.020185,0.745768,0.683039,-0.017816,0.741494,0.718065,-0.010836
K,0.721815,0.853,1e-06,0.679191,0.787581,-0.016088,0.657798,0.695373,-0.017155,0.666828,0.615578,-0.018882,0.679661,0.556031,-0.018553,0.656894,0.645949,0.008144,0.651656,0.549646,0.001734,0.651829,0.496808,-0.002701,0.651875,0.444492,-0.005894,0.686655,0.647223,0.008937,0.703547,0.557845,-0.005206,0.718778,0.499822,-0.014324,0.731444,0.44371,-0.017849,0.714344,0.662529,0.00615,0.731221,0.618986,-0.018467,0.726216,0.688773,-0.020088,0.720909,0.736613,-0.012493,0.740753,0.678851,0.001992,0.750802,0.636183,-0.017254,0.746161,0.683616,-0.015743,0.741721,0.717714,-0.009296
K,0.722396,0.852799,1e-06,0.679604,0.790678,-0.017109,0.657899,0.699033,-0.019216,0.666354,0.61774,-0.021684,0.678091,0.556178,-0.02207,0.65771,0.646303,0.00504,0.651952,0.549183,-0.002404,0.652089,0.496118,-0.007137,0.652033,0.443426,-0.010379,0.687158,0.647701,0.00609,0.703972,0.557316,-0.008785,0.718787,0.501086,-0.017715,0.730824,0.445481,-0.021048,0.71443,0.662255,0.003618,0.731881,0.61895,-0.021435,0.726645,0.689228,-0.022529,0.721041,0.735376,-0.014619,0.740792,0.677679,-0.000293,0.750875,0.636037,-0.019658,0.746113,0.684793,-0.017784,0.741235,0.718021,-0.011101
K,0.722221,0.854905,1e-06,0.67954,0.790054,-0.016545,0.657561,0.698417,-0.017795,0.665775,0.617597,-0.01954,0.678248,0.556593,-0.019064,0.657307,0.646764,0.008007,0.651954,0.549938,0.001994,0.652001,0.496836,-0.002202,0.651862,0.444252,-0.005345,0.686828,0.648206,0.009166,0.703719,0.559387,-0.004343,0.718774,0.502226,-0.013024,0.730982,0.446113,-0.016537,0.714138,0.663435,0.006637,0.731394,0.61844,-0.017252,0.726637,0.68755,-0.018704,0.721171,0.733879,-0.011362,0.740405,0.679126,0.002647,0.750674,0.635921,-0.015999,0.745995,0.683179,-0.014664,0.741228,0.71594,-0.00867
K,0.722758,0.855437,1e-06,0.68005,0.792185,-0.016915,0.657572,0.701055,-0.019317,0.66571,0.619764,-0.02213,0.678054,0.557521,-0.022852,0.657631,0.647919,0.004906,0.651769,0.551307,-0.003255,0.651827,0.497797,-0.008694,0.6517,0.444633,-0.012451,0.687042,0.649284,0.00576,0.703872,0.559334,-0.009445,0.718891,0.503561,-0.01842,0.730842,0.447297,-0.021924,0.714088,0.663677,0.003015,0.732084,0.618952,-0.021803,0.726742,0.689349,-0.022485,0.720553,0.734961,-0.01455,0.740416,0.678789,-0.001241,0.751274,0.637324,-0.020047,0.74615,0.685606,-0.017965,0.740451,0.717793,-0.011384
